"ingredient_id","name","portion","quantity","unit"
"6405bfd2b0da1947779863c6",Mozzarella,boule(s),125.0,g
"64073bb9683721c9a32b074d",Mozzarella di Bufala,boule(s),125.0,g
"5af2be53ae08b5194415a273",Noix de muscade,boule(s),5.0,g
"5af2be53ae08b5194415a273",Noix de muscade,bouteille(s),5.0,g
"5b76db66ae08b523ce09d3f2",Aneth,brin(s),1.0,g
"5af2bea1ae08b5194415a392",Cerfeuil,brin(s),1.0,g
"5af2be42ae08b5194415a237",Coriandre,brin(s),1.0,g
"5af2be5bae08b5194415a290",Estragon,brin(s),1.0,g
"5ed50d63cb7a11723807e097",Mélisse citronnelle,brin(s),1.0,g
"5c3c5714c445fa5b2f11d713",Origan,brin(s),1.0,g
"5af2be6dae08b5194415a2d4",Persil plat,brin(s),1.0,g
"6405bf54b0da194777986216",Romarin,brin(s),1.0,g
"5af2c156ae08b51b804e58c9",Romarin,brin(s),1.0,g
"6405bff5b9d07cd5d38d7c76",Thym,brin(s),1.0,g
"5af2bde1ae08b5194415a0c6",Thym,brin(s),1.0,g
"5af2be3dae08b5194415a222",Thym citron,brin(s),1.0,g
"5c9e3f00c445fa5e1e745da2",Carottes en botte,bun(s),200.0,g
"5af2be0eae08b5194415a17e",Radis,bun(s),100.0,g
"5af2be53ae08b5194415a273",Noix de muscade,cube(s),5.0,g
"5af2bde2ae08b5194415a0c8",Basilic,feuille(s),1.0,g
"5af2be04ae08b5194415a152",Feuille de laurier,feuille(s),1.0,g
"5c794b05e3f3396cd34fd754",Feuilles de lasagne fraîches,feuille(s),50.0,g
"5af2bde3ae08b5194415a0cb",Menthe,feuille(s),1.0,g
"5af2bdeeae08b5194415a0fa",Sauge,feuille(s),2.0,g
"5c8bcd9be3f3397358648c92",Huile d'olive,filet(s),15.0,ml
"5af2be55ae08b5194415a27a",Lait,filet(s),15.0,ml
"63e51216bc1d64f7b96e2701",Lait,filet(s),15.0,ml
"5b928b3fae08b553974324f2",Alpro Cuisine,paquet(s),125.0,ml
"64073bf6df6297bb5beef169",Bouchées de blé panées,paquet(s),200.0,g
"64073bdedf6297bb5beef149",Boulette thaï,paquet(s),250.0,g
"6405bf41b0da1947779861d8",Chair de tomates,paquet(s),400.0,g
"6405bfdcaf4af6d531d50d0e",Chair de tomates,paquet(s),400.0,g
"5af2bdecae08b5194415a0f0",Crème fraîche,paquet(s),200.0,g
"6405bf70b9d07cd5d38d7aab",Cube de tomate à l'ail et oignon,paquet(s),400.0,g
"5bc9de6330006c594864b1c2",Cubes de tomates à l'oignon,paquet(s),400.0,g
"6405bf5ab9d07cd5d38d7a62",Cubes de tomates au basilic,paquet(s),400.0,g
"5af2be66ae08b5194415a2b7",Falafels,paquet(s),200.0,g
"64073bc99c6d10cd16eab642",Falafels et sauce yaourt-menthe,paquet(s),200.0,g
"6405bf50b0da194777986209",haricot de Lima,paquet(s),400.0,g
"5bceef3a30006c2b0d5d7232",Haricots blancs,paquet(s),400.0,g
"6405bf3baf4af6d531d50ad2",Haricots blancs,paquet(s),400.0,g
"5af2bdf9ae08b5194415a120",Haricots noirs,paquet(s),400.0,g
"6405bfc9b0da1947779863a7",Haricots noirs,paquet(s),400.0,g
"5c66d2a3e3f3395bc35f7315",Haricots rouges,paquet(s),400.0,g
"6405bffdb0da194777986456",Haricots rouges,paquet(s),400.0,g
