"id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id"
"5946dcea-6d54-4cd7-9804-2e95837ced1c","Sandwich baguette, jambon emmental, préemballé","",285.0,13.1,5.3,26.9,2.55,3.0,13.3,1.58,1
"8c51c702-88fb-46c3-bb82-ebf4f5e6d7be","Anguille, rôtie/cuite au four","",229.0,15.0,3.02,0.0,0.0,0.0,23.6,0.16,1
"6438f61e-f488-4136-b808-ed322587d171","Brochet, rôti/cuit au four","",100.0,0.88,0.15,0.0,0.0,0.0,23.1,0.12,1
"07e8549e-604a-4dc7-859b-6abbebec27a1","Carpe, rôtie/cuite au four","",151.0,7.17,1.27,0.0,0.0,0.0,21.6,0.16,1
cd1a1e7f-1ee5-4fcd-b356-ebc35d4a9b1b,"Perche, rôtie/cuite au four","",119.0,3.42,0.85,0.0,0.0,0.0,22.1,0.096,1
ffb5687e-c900-4f41-93b9-e5956ca9b944,"Truite, rôtie/cuite au four","",183.0,8.47,1.47,0.0,0.0,0.0,26.6,0.17,1
"7b03935c-ae90-4d3b-913c-dcbdba5b25c1","Truite arc en ciel, élevage, rôtie/cuite au four","",143.0,6.33,1.51,0.0,0.0,0.0,21.5,0.13,1
"2c57528a-77a6-4fb6-af4e-f4102d768c92","Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit","",79.0,1.0,0.51,0.0,0.0,0.0,17.5,0.58,1
ca59ca9e-1a26-45bc-b478-cf7195463c01,"Bar commun ou loup, rôti/cuit au four","",147.0,6.51,1.27,0.0,0.0,0.0,22.2,0.17,1
"8ac9b45f-3b65-4d54-afb1-bbdd80a06765","Dorade (Daurade) royale, cuite au four","",148.0,5.9,1.3,0.0,0.0,0.0,23.6,0.18,1
"5e842b49-d523-4930-9b8f-065b000d366a","Bar rayé ou bar d'Amérique, cru","",113.0,3.58,0.76,0.0,0.0,0.0,20.3,0.19,1
"3a02e1f2-67e8-4513-954d-697b626b68ec","Lieu ou colin d'Alaska, cru","",70.8,0.61,0.015,0.0,0.0,0.17,16.3,0.48,1
"0edfa60a-5cde-4d70-9b79-439d097565cf","Saumon, cru, élevage","",194.0,12.4,2.15,0.0,0.0,0.25,20.5,0.16,1
"1676d427-6a06-4759-b5e2-5eed4a1a347e","Turbot sauvage, cru","",91.5,2.54,0.71,0.0,0.0,0.0,17.2,0.24,1
"65bc3dcc-1198-40f1-9d5b-b15a5393a332","Thon listao ou Bonite à ventre rayé, cru","",97.1,1.01,0.33,0.0,0.0,0.0,22.0,0.093,1
"8831f7bd-ccdb-4697-91cf-1f9f2026be9c","Tarte aux noix de Saint-Jacques, préemballée","",266.0,14.5,5.9,24.2,2.5,3.0,8.25,1.12,1
"95dc817f-9568-440a-91ef-72b5b8414814","Maquereau, fumé","",294.0,24.3,5.35,0.0,0.0,0.0,18.8,0.96,1
"71ed527c-99c5-4b12-bf44-44639253d92b","Thon rouge, cru","",155.0,6.81,1.26,0.0,0.0,0.0,23.3,0.098,1
"1a0b413a-7905-4978-9678-87d7c2006b0a","Bar commun ou loup, cru, sans précision","",82.5,0.7,0.2,0.0,0.0,0.0,19.1,0.23,1
"31f32507-ce8c-4a59-8df9-b4cc050bb553","Roussette ou petite roussette ou saumonette, crue","",97.8,0.5,0.11,0.0,0.0,0.0,23.3,0.31,1
"7d16e3b0-7b89-4ce9-82b4-958b46d0174c","Bar ou loup de l'Atlantique, cru","",89.9,2.61,0.42,0.0,0.0,0.0,16.6,0.25,1
"0cce16f4-bc4c-4d98-8a04-ff9393b7feea","Thon germon ou thon blanc, cru","",121.0,1.37,0.26,0.0,0.0,0.0,27.2,0.29,1
"7700ee81-0005-419a-a6b4-2690c0c9fa94","Clam, Praire ou Palourde, cru","",80.5,2.65,0.21,2.66,0.16,0.0,11.5,0.82,1
a7c6dadd-fe97-46d0-9211-94aeac7b5a9f,"Pastilla au poulet, préemballée","",218.0,12.2,1.75,14.1,3.85,1.5,12.3,1.5,1
cbac3887-c9f2-42d7-8178-d54673c98516,"Quiche lorraine, préemballée","",274.0,16.8,8.63,21.0,2.67,1.29,8.96,1.28,1
b4537b5a-256a-42d0-ba12-27bbd8e97d31,"Crêpe ou Galette fourrée béchamel jambon, préemballée","",136.0,4.0,0.95,18.7,1.89,1.2,5.75,0.84,1
e15a8862-1ccb-4ffd-a7da-6fb3f5b1be53,"Crêpe ou Galette fourrée béchamel jambon fromage, préemballée","",182.0,7.5,3.9,19.1,1.7,1.55,8.83,1.1,1
"1b93c4ef-0a7f-4b3b-9870-f7921309b2a3","Crêpe ou Galette fourrée béchamel champignon, préemballée","",150.0,5.02,0.92,20.7,2.7,1.32,4.83,0.99,1
a37b48b0-2066-41b6-9ae0-cc1dfe0741bd,"Tarte aux légumes, préemballée","",216.0,11.7,6.0,21.8,3.2,1.7,5.0,0.98,1
cba0b370-7bcc-477f-8011-e2d04d9d032c,"Pizza jambon fromage, préemballée","",218.0,6.69,3.2,28.0,2.91,2.34,10.3,1.5,1
d0c8c5d6-963b-403f-a162-651815deb4bc,"Tarte au fromage, préemballée","",289.0,18.0,9.93,20.7,1.63,1.57,10.3,1.07,1
d545f46f-ca40-4bbe-8457-6d792fc37125,"Tarte à la provençale, préemballée","",241.0,14.3,4.15,20.0,2.9,5.3,5.5,0.8,1
"4194dfca-9db7-490f-9bd7-7224e7084dd8","Pizza à la viande, type bolognaise, préemballée","",227.0,8.03,2.85,27.2,2.94,2.16,10.3,1.32,1
"187d2901-29a6-4471-a210-70989c2aedfe",Burritos,"",170.0,8.5,4.33,14.3,1.9,1.9,8.0,0.75,1
"89487c4b-7863-4065-beaf-d8dcd3e90150",Fajitas,"",158.0,4.5,1.96,16.0,2.2,1.4,12.7,0.89,1
"6c03ca8d-7959-4146-a195-618a7605465b","Pizza au chorizo ou salami, préemballée","",248.0,10.7,4.55,26.5,3.29,2.04,10.4,1.54,1
cb9c7832-a96f-4b4f-82a3-7079cf04e9fd,"Pizza aux fruits de mer, préemballée","",200.0,6.65,2.5,24.6,1.5,0.5,10.3,1.25,1
"902b5d78-b578-45aa-aa9b-e0e171cb88d3","Pizza au saumon, préemballée","",231.0,8.78,2.9,26.7,3.04,2.31,10.1,1.22,1
"65a9cfb3-af27-4987-8545-c4147737d53e","Pizza au chèvre et lardons, préemballée","",245.0,9.96,4.83,26.9,3.17,2.36,10.7,1.49,1
"74cf3743-ae50-414b-b52d-0f8cfd0ecc52","Pizza aux légumes ou Pizza 4 saisons, préemballée","",214.0,8.0,3.1,25.7,3.62,2.81,8.48,1.1,1
"743945c4-be40-4aed-a303-44b18434f270","Pizza champignons fromage, préemballée","",217.0,6.1,2.1,31.6,1.9,2.4,7.8,1.13,1
"5c823a62-9828-4ab7-b484-2bb7a45bf867","Pizza 4 fromages, préemballée","",267.0,10.5,5.51,28.2,2.61,2.7,13.1,1.11,1
"109a0880-b872-4b8f-8a37-89f53c79a8b2",Pizza (aliment moyen),"",233.0,8.39,3.93,27.3,2.93,2.38,10.8,1.27,1
"38824d98-acca-4a35-8f7c-e4288f6f88cf","Pissaladière, préemballée","",284.0,13.1,1.5,33.8,2.9,2.5,6.4,2.21,1
"3788cf09-8d71-40fc-b55d-6d7e8feb97a1","Tarte à l'oignon, préemballée","",280.0,17.2,7.5,23.5,5.63,1.9,7.0,0.87,1
"2f35322a-0054-47a6-8d75-936fdff9250d","Seiche, crue","",76.3,1.05,0.35,0.51,0.0,0.0,16.2,0.93,1
ee8c690d-bb8d-488e-b373-e600a59d3862,"Pizza jambon fromage champignons ou pizza royale, reine ou regina, préemballée","",205.0,6.66,2.91,25.7,3.16,2.3,9.54,1.3,1
af9b82b2-af75-4392-a87c-c5cd50a87273,"Crêpe ou Galette fourrée béchamel fromage, préemballée","",149.0,5.75,2.02,17.7,3.86,1.05,6.02,0.92,1
"1750cc41-aeb4-4ce6-8fc3-80a9cdda3532","Flammenkueche ou Tarte flambée aux lardons, préemballée","",300.0,14.8,6.27,31.8,4.15,1.7,8.81,1.64,1
"0cbfa675-b181-4238-8b0c-ebe560099cc6","Crêpe ou Galette fourrée béchamel jambon fromage champignon, préemballée","",159.0,6.3,1.5,16.6,2.7,1.2,8.3,0.95,1
"2863617f-735e-4647-b977-76476475c38f","Tarte ou Tourte aux poireaux, préemballée","",243.0,14.3,7.72,21.6,2.34,2.48,5.76,0.96,1
fd5abc32-7858-4068-ab5b-0cb1a31243f2,"Tarte au saumon, préemballée","",215.0,10.5,6.3,21.0,1.63,1.4,8.53,0.84,1
d3d07d60-ba9f-43f0-a816-caa40903f491,"Tourte au riesling, préemballée","",251.0,12.6,6.2,23.7,2.25,1.2,10.2,1.45,1
"296eac11-63b8-44be-bd9d-62d870c7e0f5","Tarte à la tomate, préemballée","",218.0,12.8,7.67,19.3,4.2,2.9,5.17,0.8,1
d5602b64-475a-4dfb-b28a-3dfc6f22a06b,"Crêpe ou Galette complète (oeuf, jambon, fromage), préemballée","",209.0,9.8,6.02,15.2,1.1,4.5,12.7,1.12,1
b87a5769-e48e-4e1c-b945-a2369a33f516,"Pizza aux lardons, oignons et fromage, préemballée","",255.0,10.6,6.0,27.7,3.7,2.2,11.2,1.1,1
ffa29942-8b3c-4076-aa58-27bbc6738f7d,"Crêpe ou Galette aux noix de St Jacques, préemballée","",168.0,8.0,2.4,15.8,2.8,1.2,7.7,1.18,1
"0fbe4682-97e7-41e3-a93e-bab14a2761de",Tarte ou quiche salée (aliment moyen),"",267.0,15.6,7.83,22.7,3.14,1.76,8.11,1.21,1
"3790d448-0aec-43bc-b309-96567022a550","Anchois, filets à l'huile, semi-conserve, égoutté","",182.0,8.45,3.08,0.2,0.0,0.25,26.4,11.3,1
b0667ee3-4840-469d-99c7-aeb572e18c3a,"Crêpe ou Galette fourrée béchamel champignon, cuite, préemballée","",172.0,7.7,2.48,18.5,3.16,3.4,5.5,0.76,1
a6eef620-6999-4a9e-84dc-cb7cb751dd49,"Tarte au maroilles ou Flamiche au maroilles, préemballée","",315.0,18.3,12.8,22.1,2.8,2.5,14.1,1.66,1
"257f3ad2-ba4c-453c-9039-51f4b81d8f46","Crêpe ou Galette fourrée au poisson et / ou fruits de mer, préemballée","",206.0,12.4,6.95,14.3,2.4,1.6,8.5,1.13,1
"28198a35-5155-4fab-bf0c-39ea6777b0e9","Ficelle picarde, préemballée","",151.0,7.5,2.8,11.9,2.7,0.6,8.6,0.75,1
"4b583234-398a-4f00-8ec9-4691008bbd87","Tarte épinard chèvre, préemballée","",244.0,13.6,7.34,22.2,3.0,2.05,7.08,1.0,1
d468b188-9e8a-4e25-bd6a-9d048176497d,"Tielle sétoise, préemballée","",306.0,16.0,2.8,30.9,5.05,2.95,8.15,1.55,1
"25f38361-583c-4c25-b723-959dbd18279c","Pizza au thon, préemballée","",220.0,8.78,2.97,23.3,3.47,2.2,10.8,0.99,1
"95b15ab3-be87-4f79-90b8-e81a04407060","Pizza kebab, préemballée","",211.0,7.01,3.5,26.6,3.04,1.85,9.4,1.4,1
"0e586845-e5f7-4fda-9344-62fa2b31665c","Pizza au poulet, préemballée","",215.0,6.68,3.23,27.5,2.96,2.32,9.95,1.16,1
b79ad74a-1e57-45ed-9d42-fac15182578f,"Pizza type raclette ou tartiflette, préemballée","",276.0,12.7,5.93,27.5,2.77,2.4,11.8,1.55,1
"8536d9d3-169f-448d-8d2c-5a59b7cf5f01","Pizza au speck ou jambon cru, préemballée","",240.0,9.43,4.67,25.7,3.47,1.6,12.2,1.74,1
"0b019b3b-77a5-46df-a5df-7182cacecc42","Dorade royale, ou daurade ou vraie daurade, crue, sauvage","",93.2,2.31,0.46,0.0,0.0,0.0,18.1,0.12,1
b05cdde7-ac04-44c7-b305-0f2482738cdd,"Hamburger, provenant de fast food","",246.0,8.44,2.82,28.3,5.95,1.8,13.3,1.23,1
c32cdfd9-1271-4a8f-a5eb-49ff51b4f649,"Cheeseburger, provenant de fast food","",268.0,12.9,5.07,23.1,5.47,1.8,14.0,1.33,1
c0dae491-1a65-4aa4-a38b-e15555f98634,"Burger au poisson, provenant de fast food","",263.0,11.5,4.92,26.7,3.9,1.5,12.2,1.1,1
"45ef234b-16f8-4d15-89aa-65972c557c02","Sandwich grec ou Kebab, pita, crudités","",233.0,10.9,3.57,17.4,1.1,2.3,15.2,1.23,1
"5f213847-878c-48f4-a30a-36c826eaeabf","Sandwich grec ou Kebab, baguette, crudités","",246.0,9.8,4.26,23.6,2.6,2.0,15.0,1.13,1
"36f69057-bb24-4622-a3e1-8ec3b4203fa7","Sandwich baguette, thon, crudités (tomate, salade), mayonnaise","",274.0,11.3,2.54,32.0,1.4,1.78,10.3,1.28,1
"81c505f2-81ff-4219-a452-2d543cdf4926","Rouget-barbet de roche, cru","",158.0,9.37,2.72,0.0,0.0,0.0,18.4,0.17,1
baeb679c-9603-4bd2-b4e4-d239e83d3dd0,"Sandwich baguette, jambon, oeuf dur, crudités (tomate, salade), beurre","",222.0,5.98,3.01,30.9,2.55,1.88,10.1,1.45,1
"4ecf2b6d-1dc3-4a0c-98c0-23c98bf01b1e","Sandwich baguette, poulet, crudités (tomate, salade), mayonnaise","",247.0,6.35,0.92,36.3,3.0,2.23,10.0,1.39,1
"67f72f6d-2d13-49b2-87ea-0d1e4c3cb938","Sandwich baguette, saumon fumé, beurre","",265.0,5.6,2.49,40.8,2.65,2.4,11.5,1.89,1
"6287c30a-03c4-4918-924a-b9c5220ad735","Sandwich baguette, thon, maïs, crudités, préemballé","",198.0,6.03,1.02,25.0,2.83,3.93,8.87,1.02,1
"63e66277-1421-4d4b-b490-2c4cd9d98aa2","Sandwich baguette, jambon, beurre","",285.0,11.5,5.92,33.7,2.34,3.17,9.93,1.69,1
"39cd402b-1f71-493e-badc-b4bc1a6f4a66","Sandwich baguette, camembert, beurre","",339.0,16.7,10.4,34.3,2.18,1.92,11.9,1.72,1
"8fc0781e-2d03-426f-9cca-16fa62557ba5","Sandwich baguette, pâté, cornichons","",298.0,13.9,6.12,32.1,2.44,1.99,10.1,1.8,1
"9003d997-932c-42c9-92b3-060d34803a8f","Sandwich baguette, saucisson, beurre","",383.0,21.6,9.43,32.0,2.36,3.05,13.7,2.07,1
"0e12adc9-3bd6-4275-8d86-c0cfc05647c6","Sandwich baguette, jambon, emmental, beurre","",286.0,10.9,5.3,32.7,2.87,4.17,12.2,1.54,1
"6abc087b-1664-4be3-971b-a8e418c13562","Toasts ou Canapés salés, garnitures diverses, préemballés","",233.0,13.3,5.94,17.8,5.75,2.8,9.09,1.11,1
"77ee8063-4014-4ffa-a7c5-541ec6b03df3","Sandwich baguette, crudités diverses, mayonnaise","",221.0,7.9,1.69,30.0,2.67,2.18,6.54,1.07,1
"0c35efb8-716d-498e-b0f5-700024163d01","Sandwich baguette, dinde, crudités (tomate, salade), mayonnaise","",255.0,8.82,1.94,30.6,2.24,1.86,12.4,1.1,1
a82097d9-5215-4178-9836-da5a87019ef4,"Sandwich baguette, oeuf, crudités (tomate, salade), mayonnaise","",247.0,9.47,2.18,30.9,2.38,1.89,8.52,1.13,1
"23588673-bfb2-4a5c-ab4b-be89a00a85c9","Sandwich baguette, porc, crudités (tomate, salade), mayonnaise","",267.0,10.6,2.61,30.1,2.3,1.86,12.0,1.1,1
"07b236ab-9487-4d74-b30f-37a1e59ababc","Sandwich baguette, merguez, ketchup moutarde","",282.0,11.4,5.2,31.0,2.92,1.81,13.1,2.12,1
a28b2f3d-4d9c-4868-afa2-8dd0e4e0bb5e,"Sandwich baguette, salami, beurre","",379.0,21.4,9.65,33.2,2.01,1.82,12.5,2.76,1
d8be4d8d-6e17-4110-9372-43c7fb986c84,Sandwich baguette (aliment moyen),"",277.0,11.6,4.45,31.4,2.46,2.38,11.2,1.54,1
"5ea3d365-e1cb-41c7-9171-6102c1e8684b","Sandwich pain de mie, garnitures diverses, préemballé","",267.0,12.4,4.96,25.1,3.42,3.83,11.7,1.17,1
"1151a31e-e018-4aa3-90f7-ebd70bd7b1c3","Sandwich pain de mie complet, jambon, crudités, fromage optionnel, préemballé","",243.0,11.6,2.86,23.1,2.43,3.06,10.0,1.42,1
d4e57f02-d579-4950-b957-6254de8c5b8b,"Sandwich pain de mie complet, thon, crudités, mayonnaise, préemballé","",240.0,11.3,1.3,23.1,2.49,3.46,9.82,1.08,1
"1bb0b5bd-312a-4a16-9024-89c8b3f51728","Sandwich pain de mie complet, jambon, fromage, préemballé","",292.0,14.6,6.45,26.1,7.75,2.0,12.9,1.33,1
"30c55055-e030-4318-ac6b-0374ce25c3c1","Sandwich pain de mie complet, poulet, crudités, mayonnaise, préemballé","",232.0,10.4,2.48,23.7,2.61,3.63,9.18,1.3,1
"226a37a6-6bdd-416a-a456-d191d48b3403","Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.), préemballé","",321.0,18.4,4.68,25.6,2.68,2.3,11.6,1.64,1
"1b8e8810-2f80-4003-bfbb-3d810e28175d","Samossa ou Samoussa, préemballé, cuit","",230.0,13.7,2.78,16.5,2.45,1.8,9.33,1.26,1
"53c1e16c-1269-4bcf-8db9-88ccae0c1105",Feuilleté au poisson et / ou fruits de mer,"",255.0,13.0,9.7,26.5,4.3,2.9,6.55,1.02,1
b8476c81-3c90-4f12-84c4-5f63ffaa8685,"Spécialité chinoise type bouchée à la vapeur, préemballée, cuite","",149.0,1.4,0.31,28.0,3.9,0.21,5.9,1.26,1
"3abfbb25-9edc-4df5-953f-5de50635c329","Feuilleté aux escargots, préemballé","",321.0,22.1,13.2,23.1,1.09,1.74,6.69,1.17,1
"4330c638-d406-4a6b-bd0f-8331fc65d196",Feuilleté ou Friand au fromage,"",302.0,17.1,10.2,28.1,3.86,1.3,8.25,1.58,1
"2034d276-f37a-409f-be0c-98d0ed3d072f","Feuilleté ou Friand à la viande, préemballé","",348.0,22.6,10.6,25.9,1.17,1.63,9.59,1.55,1
"9fb0d911-35a1-40e0-8640-08b0bb1b3bf9","Bouchée à la reine, à la viande/volaille/quenelle","",292.0,18.9,9.66,23.5,2.6,1.65,6.12,1.27,1
"6a4eb064-f09f-4ef4-9785-844d8bb61175",Croissant au jambon,"",243.0,14.6,8.5,19.2,2.6,1.53,7.9,1.1,1
"21d6e8e3-420e-4d4e-829b-a9d411e91688",Rouleau de printemps,"",103.0,1.82,0.66,16.6,3.6,1.2,4.57,0.29,1
aa8fb4e9-8ad8-4d7a-bfe2-e4e01691fc55,Nem ou Pâté impérial,"",216.0,11.2,2.9,21.1,3.02,2.54,6.48,1.52,1
bd5fc7b5-abce-4d9e-8c63-f15574114303,"Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.), fait maison, cuit","",187.0,11.5,2.77,8.48,0.72,0.59,12.2,1.41,1
"7768155f-1280-4ca0-9100-5044a84567ce","Bouchée à la reine, au poisson et fruits de mer","",206.0,13.8,7.41,13.4,2.43,1.05,6.72,1.13,1
"02a26b9c-9160-4748-b924-ebdf5d7a0c41",Feuilleté ou Friand jambon fromage,"",290.0,16.7,10.8,25.7,3.65,1.9,8.46,1.29,1
"9d203a74-6586-48b3-85f3-ac8e4142294e","Beignet de viande, volaille ou poisson, fait maison, cru","",238.0,13.5,2.88,10.0,0.92,0.41,18.7,0.71,1
"02c36d0e-9d50-4c7e-a346-f7c89f9da927","Dorade royale ou daurade ou vraie daurade, crue, élevage","",129.0,5.1,1.19,0.0,0.0,0.0,20.9,0.13,1
"3845e2ce-c026-49b4-9485-36c3a761eea5","Mulet, cru","",113.0,3.62,1.17,0.0,0.0,0.0,20.1,0.18,1
"809b4bc5-c868-4c6d-a33c-a3eda6917043","Truite de mer, crue","",111.0,3.63,0.62,0.0,0.0,0.0,19.6,0.14,1
b4f5c49f-a5ac-40fd-a64b-96feb06f6149,Feuilleté salé (aliment moyen),"",301.0,17.8,10.1,26.1,3.03,1.65,8.39,1.43,1
cbc656b6-535f-4d2b-9050-69116686f71e,"Bouchée à la reine, garnie (aliment moyen)","",249.0,16.3,8.53,18.4,2.52,1.35,6.42,1.2,1
"3cb20e24-0c62-4d4a-bbb1-668879ff82ca","Nem ou Pâté impérial, au poulet, préemballé, cuit","",197.0,8.1,1.25,20.9,1.9,3.3,8.06,1.19,1
"10ff42b3-8c44-4b31-ac61-3e123ad48b15","Nem ou Pâté impérial, au porc, préemballé, cuit","",237.0,12.7,3.07,22.6,1.9,2.4,6.88,1.14,1
"194fc8de-832c-4264-b26c-842020594723","Nem ou Pâté impérial, aux crevettes et/ou au crabe, préemballé, cuit","",213.0,9.2,1.13,23.7,2.4,2.7,7.44,1.2,1
eb06e995-2cfb-48a9-b314-128e10fb0a4e,"Croissant au jambon fromage, préemballé","",258.0,14.5,8.77,22.0,2.77,2.0,8.92,1.28,1
"6760c6e3-0a08-4bce-a614-824f22f5b9b2","Merlan, cru","",79.3,0.47,0.095,0.0,0.0,0.0,18.8,0.16,1
fcd7ba06-37ec-461a-bed5-90ab2789caca,"Morue, salée, sèche","",206.0,1.67,0.31,0.0,0.0,0.0,47.6,12.3,1
"0a2b874b-6c30-45d0-8509-025319afdd0f","Dorade grise, ou daurade grise, ou griset, crue","",130.0,5.27,1.41,0.0,0.0,1.0,20.5,0.15,1
"3f30d594-997d-408c-9f5a-cc0b33d9461e","Maquereau espagnol ou maquereau blanc ou billard, cru","",135.0,5.15,1.59,0.0,0.0,0.0,22.1,0.15,1
bafb8906-14f3-485b-af08-acc7fe22513d,"Denté, cru","",99.3,3.5,0.45,0.0,0.0,0.0,17.0,0.19,1
aaf86d59-7196-4f5b-8355-d032f27163d7,"Saint-Pierre, cru","",86.7,0.8,0.17,0.0,0.0,0.0,19.9,0.17,1
a8f6f73e-4fd8-46c3-82a8-6a7683955ef4,"Rouget-barbet de roche, vapeur","",143.0,5.2,0.73,0.0,0.0,0.0,24.1,0.24,1
"546630dc-0d67-4efd-919e-b0b60fa9b7b7","Églefin, cru","",72.3,0.35,0.098,0.0,0.0,0.0,17.3,0.16,1
bbc40713-941a-4a7c-96c8-0206ee0effbc,"Limande-sole, crue","",80.6,1.4,0.2,0.0,0.0,0.0,17.0,0.24,1
"4024f862-7ef2-4347-95b1-5c3aad35c1b3","Foie de morue, cru","",619.0,66.6,14.0,0.0,0.0,0.0,5.0,1.47,1
"33f34ea5-ad91-43ba-902f-6cfd06aaa01b","Vivaneau, cru","",94.1,1.34,0.29,0.0,0.0,0.0,20.5,0.16,1
a966c83d-d68e-42d2-a113-aff1157c3318,"Flétan du Groënland ou flétan noir ou flétan commun, cru","",168.0,12.7,2.32,0.0,0.0,0.0,13.5,0.43,1
"93a70da5-98b5-4bb2-bc22-48a626510877","Saumon, cru, sauvage","",166.0,9.17,1.92,0.0,0.0,0.0,21.0,0.12,1
"2243ecf6-f0b3-41c0-9971-644b6eb3816d","Requin, cru","",109.0,2.91,0.48,0.0,0.0,0.0,20.8,0.2,1
"67c18174-f88c-4d61-a58b-4768f94e0288","Orphie commune, crue","",133.0,5.91,1.81,0.0,0.0,0.0,20.0,0.21,1
"58f5312f-bc71-4860-96ba-e51db0d999b5","Lompe, crue","",168.0,14.2,3.01,0.0,0.0,0.0,10.0,0.17,1
"4fac9b46-66b3-4e9e-8337-a5447dc5f5d6","Brème, cru","",104.0,4.0,0.78,0.0,0.0,0.0,16.9,0.11,1
f9c18485-65a1-4d33-ab06-7ed9e4956b77,"Omble chevalier, cru","",103.0,2.7,2.2,0.0,0.0,0.0,19.8,0.14,1
"67edde16-4abe-4a59-b0c7-684b2ab41877","Loup tacheté, cru","",108.0,4.8,0.96,0.0,0.0,0.0,16.3,0.26,1
"9fdf49f4-8cd6-441c-8a25-cf3c9c5ccc12","Turbot, cru","",85.5,1.55,0.19,0.0,0.0,0.0,17.9,0.23,1
"8c93fe3a-3a2e-4921-9acb-1dc22c750a74","Corégone lavaret, cru","",115.0,3.72,0.61,0.0,0.0,0.0,20.5,0.13,1
"4fcf6dea-291b-4a42-872e-4563f0aaf509","Mérou, cru","",82.3,0.86,0.2,0.0,0.0,0.0,18.6,0.13,1
c165a11f-7339-4208-bbf4-5ef50b524b3d,"Sole tropicale ou Sole langue, crue","",68.2,0.58,0.18,0.0,0.0,0.0,15.7,0.35,1
"65403b43-a630-4fe2-8087-4c6fbe7acfc9","Turbot d'élevage, cru","",109.0,3.94,0.57,0.0,0.0,0.0,18.3,0.19,1
b5eb5194-738f-463e-b072-705bad2a3446,"Bar commun ou loup (Méditerranée), cru, sauvage","",97.9,1.94,0.49,0.0,0.0,0.0,20.1,0.18,1
a5d0449d-a0ea-4521-8183-e554bf812d42,"Bar commun ou loup (Méditerranée), cru, élevage","",124.0,4.25,1.04,0.0,0.0,0.0,21.4,0.12,1
"3185a4db-49c3-4790-bad5-819d64144882","Baudroie rousse ou Lotte, crue","",70.2,0.37,0.084,0.0,0.0,0.0,16.7,0.32,1
da3ccc2f-3ce3-46d8-b290-c4c6aa121c37,"Sébaste du nord, ou grand sébaste, ou dorade sébaste, ou daurade sébaste, crue","",89.5,1.6,0.31,0.0,0.0,0.0,18.8,0.18,1
"4cee3ace-f550-49fb-8932-99d14a7263ed","Hoki, tout lieu de pêche, cru","",92.3,2.36,0.53,0.0,0.0,0.0,17.8,0.18,1
f3a90856-eb2b-4e5d-9ee9-174c1cbc0272,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru","",75.5,1.46,0.26,0.0,0.0,0.0,15.6,0.14,1
"3c3da58f-2001-4b81-83c6-24497d548e6d","Merlu blanc du Cap, surgelé, cru","",78.0,1.52,0.51,0.0,0.0,0.0,16.1,0.28,1
b989a418-0ad8-4f84-a40f-f24a92ce814d,"Chinchard maigre, cru","",96.7,2.42,0.66,0.0,0.0,0.0,18.7,0.16,1
e00b9c5a-daba-4712-872e-11d4a278e901,"Hareng maigre, cru","",111.0,4.22,0.83,0.0,0.0,0.0,18.3,0.19,1
"6fa4e10d-b9cb-4ef5-93c6-495aa51a6589","Hareng gras, cru","",172.0,10.8,2.23,0.0,0.0,0.0,18.7,0.13,1
"5eeb2e77-c4ef-48ff-b2aa-04dbd178862b","Joëls (petits poissons entiers) pour friture, crus","",88.9,2.1,0.4,0.0,0.0,0.0,17.5,0.27,1
"1c9debac-3d55-4591-9979-8716382228bb","Empereur, filet, sans peau, cru","",73.5,1.5,0.3,0.0,0.0,0.0,15.0,0.21,1
"18c5dba3-8433-4fe2-b962-e5897363738b","Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","",96.7,3.5,0.9,0.0,0.0,0.0,16.3,0.2,1
ac29512d-9984-46f1-9ebc-cccba38ddd32,"Carpe, crue, élevage","",114.0,4.76,1.28,0.0,0.0,0.0,17.7,0.077,1
b57648cd-197a-457e-9459-3b7e640b0344,"Truite d'élevage, crue","",133.0,6.22,1.25,0.0,0.0,0.0,19.3,0.1,1
aff22f5e-e39b-4286-a60d-e49077b7fe14,"Truite arc en ciel, crue, élevage","",132.0,6.24,1.15,0.0,0.0,0.0,19.0,0.11,1
a129755c-fb8a-4385-9071-5467a66ad6ff,"Perche du Nil, crue","",82.4,0.68,0.22,0.0,0.0,0.0,19.1,0.14,1
e7d94df8-a134-4f5d-995f-fbc415210007,"Rascasse, crue","",87.6,1.33,0.24,0.0,0.0,0.0,18.9,,1
"3ddd040d-18b4-472d-af6d-52b26484e1e7","Oeufs de truite, semi-conserve","",,9.5,1.65,,0.2,0.0,26.3,2.68,1
c35c15b9-3066-4c5b-bc11-109a4e15ea94,"Saumon, bouilli/cuit à l'eau, élevage","",193.0,10.3,,0.0,0.0,0.0,25.0,0.084,1
"42f49c0f-4b0d-41fd-95f6-e8a9e756897c","Double cheeseburger, provenant de fast food","",299.0,16.7,6.32,21.5,,1.0,15.5,1.15,1
