"portion_id","food_id","name","size"
"9328f2e6-3ae5-474c-8250-d29f64d9b616",d9debf2a-bce2-4aee-8357-611117804671,Unité,50.0
"9584116e-6e57-4b8f-9b6b-3c88057c6bae","39deb103-d500-45e7-9adf-6b05c51923f4",Portion,100.0
"6a15a806-a420-4d7b-aef6-e2f40212c94b","7f0cd80d-c50f-473e-95ca-5f8d74d4de2b",Cuillère à soupe,15.0
"6d470b76-f0ea-4cc4-8d62-91f6c4e57c84",a7b3a3bd-f82f-430f-b361-403b31b0bfb1,Unité,40.0
b44253f3-8579-4107-bafe-e73397e5761f,"3623476a-8c51-4cd7-96e8-082ee4cf04ff",Filet,150.0
"879516c6-6dac-4eea-97fc-f5cec1a2af1e","2b57df0a-6117-4f23-a530-e862511891d1",Portion,100.0
"85311618-a5cd-4bfc-9ede-9750741e721f",eee9352e-3725-4443-9ebd-5b207000dcef,Unité,40.0
b98828ee-6119-4df3-ae9d-1ac31bcb1bfa,"6f46bd4b-7b3c-47c4-ba7f-baecbcea7ba7",Filet,150.0
aacb6de2-5d7c-4612-b5e0-987c76a48260,"61aedfc8-35b0-4d4a-ba53-440a918bb7e9",Filet,150.0
c5a2a195-6f20-4e0c-b372-d6005f22e914,"9624aa3a-1c1d-4e90-8d3a-f5b40625d6d2",Portion,100.0
"4ab4f712-e2e8-4d61-94d4-d55fdda29a0f",d6200143-ed45-4c04-872d-3f1bbf5a8a2c,Portion,100.0
"4cb37fc9-a7e0-4ef4-8e25-0580a03f0fd9",eaf8d081-d84d-44f0-9c1d-ce0d3e7b8447,Portion,100.0
f73b2080-59d3-4ce9-8ad0-8dbd5752a686,"0c65fc84-e038-46d2-8f8a-37394e5b5795",Portion,100.0
"4770d40b-d80d-4ed1-9ad0-24b4d44891d7","30e8e5f2-d772-4c28-ab0b-700748f63f2b",Portion,100.0
d231a14d-cf49-4714-93dd-24001f5cf5a2,aefb006d-ac55-4425-b9de-37e31f95a573,Portion,100.0
"1484251a-1b24-4028-ab48-ac1e09f0f205",b79a4d7a-797c-466e-b31a-acc89dc9e206,Portion,100.0
"7ba9b4e4-8ba6-428d-a122-392853b84d9f","687d9ff7-086e-43fa-955d-979731da75ce",Portion,100.0
"8068836a-417a-4cd2-9352-31bfe2da2070","7f04953d-9841-4497-ab5d-1722e636ee8f",Cuillère à soupe,20.0
"8ae5e985-2870-41e6-b2d5-a3ff4c455001",bf2dcf08-2482-49c3-9347-74b1d7be792a,Portion,100.0
d05253f9-2567-43f9-ba57-9979f9357fe6,"4d7924d2-b729-4fbf-92b1-1aacd66cdc76",Filet,150.0
"1c8afc95-c90f-41ac-b922-1e37bf21348c","87ebf3a0-452f-4ea1-98fa-d0cc7c0f2e40",Filet,150.0
d3229acb-ec3c-49a7-b246-25ba7ae3c55b,d2bcd8db-c40e-4b9e-a976-e1b8a1c7edb3,Filet,10.0
c7e6fd2e-c059-4206-97a0-4647d06e3896,"85c39501-68f9-4205-93b1-001b86c7d5fe",Portion,100.0
"2f3c7ad5-cae6-4310-a80c-688b54b36262",a8c635e0-b000-47ef-874f-e486e514f88c,Portion,100.0
"4c42c3a0-e9b6-49d8-99dd-27105ca1cb85",b4030a20-7b4a-4437-8352-2ef79bea3fb6,Portion,50.0
eae48edb-36ef-48bf-b9bf-30ade4c8e792,b8f8b2f1-ea15-47c4-b720-ee15f2edd153,Portion,100.0
a2099162-da70-4ad0-957f-ee09ad324c16,"7fe7040d-a09d-44d9-b2d2-dd6d9bc9103f",Unité,30.0
"5e38d9e1-d7b1-4458-9efb-2e94396cd092",df3324c7-a2f2-474d-870c-4cd3af4163fe,Portion,100.0
fcc89a6f-a36a-495b-a708-5277529d56a4,ac5123be-d5b3-4d2f-a77d-3e11bd4e5be7,Portion,100.0
"319f1271-6691-485b-8a37-b85d7ab857ff",b9b31768-d858-4a22-b8ec-9c4d66e22ee4,Portion,100.0
"358e3b44-dd28-40e4-9139-c3b29f344b20","512f3025-7a17-4947-86ae-51e408c4048a",Cuillère à soupe,15.0
"80bf209c-0dc5-4bfe-96a6-363e4e0fb7f2","9ee1867a-35b9-44c3-aaa4-f642bb12d71e",Tasse,100.0
baf29314-fdb2-4c55-b7a6-38d8c953226d,"10cf6011-0450-4496-a027-2c93ef797195",Tranche,50.0
"3cc9da29-d181-4d40-9e02-2a33a4305065",bac05388-32fa-4679-8d85-a2db2222c41f,Tranche,50.0
e4195cae-29fb-40bc-aa24-5e0657e3c330,c32e264d-19a0-454a-b1a2-a363394ca17d,Portion,100.0
"28ca74cd-2a74-485d-b6c9-f7baa99c87f2",c7ca4b20-7721-4974-ba63-0871490396d8,Cuillère à soupe,20.0
dd529b4a-4639-43f7-9775-db4a9b78bcc5,"7120cf2f-9457-422b-ba30-a71a6c909e22",Portion,100.0
"878e9834-f0f3-4391-af29-f161ff867996",b722bf95-92c3-4b3e-9dec-343c264b9250,Tranche,50.0
"07a9e895-5ab5-4378-9a94-837909e5bf4e",c7a6de2b-6fe6-4447-927d-f512e45c0aa1,Unité moyenne,30.0
"177eb488-6dbe-423a-9a46-fc70255ae111","4f394825-9c0a-4369-bbf1-2350d186ff95",Cuillère à soupe,15.0
"68280141-82bc-4c8d-9f3a-2fb6008e68f0","7ac6bec1-0d7e-49aa-afd7-6f65e54914b5",Dose,1.0
f07ba5c6-8c74-4f9a-a4d1-5b87db69606c,"0ff5826e-0cfd-4133-af30-b89b10093ad8",Cuillère à soupe,15.0
e2958cf2-068c-4d54-8ff7-bc360b56964a,"2f186ed1-9b63-4169-a914-6832b2359e51",Biscuit,15.0
"84301f01-c786-4fbf-8fc6-696c50d8991f","0ca0f0a8-4b64-4340-8d99-4dcb1de8372b",Part,80.0
f1a661f8-81ed-42ea-b2df-bf9c6e914e71,"284cdc94-5136-4dea-a419-7034ec1534c6",Part,100.0
"4a5b5348-c361-448a-bea7-eeb0e30436f2","0a74940c-ff19-41d4-b679-9447c2c9bfd3",Unité,60.0
"6b76460c-793c-4233-8686-6e809e0f82c2",a3184ec6-a676-4dc9-b16b-46abc0cb4916,Tasse,50.0
"635cb088-4941-4542-9dfd-7e5629e50d8a","02907f79-237a-4a8a-8f5c-fc29139320d8",Cuillère à soupe,15.0
bc550ada-5a43-4a0c-8eb3-2e4f3db0a35d,"62d45dfc-9a43-4cf0-911b-28ff5f9b1a08",Tranche,30.0
"07b41a3e-d409-4819-891b-d208aa8789bc",dfe00c1e-88cd-4adb-90f2-098a1834a251,Cuillère à soupe,15.0
dac766c9-0ab8-4d73-a142-6e18d77500c6,"0e7246c7-7858-419f-b5b4-f7faf523cee0",Cuillère à soupe,15.0
"9b37411c-00ba-454d-a1cc-0a85cd22a028","2de6a105-3ee5-4fe7-833f-7c148c659a02",Cuillère à soupe,15.0
"73bdb74f-2ab1-43ca-871d-e291a883b95b","6f12da76-810c-422d-ac1b-1c77da1accf6",Cuillère à soupe,15.0
"5f94580d-ebbd-4294-b940-d011b8af2afc",d5e1d931-26d3-47b7-b5c2-4af269b7bd66,Cuillère à soupe,15.0
dff99e59-867f-48f8-b2e0-3f0caca88992,"34ce1c23-2db1-4de8-b4c7-8de1d6e8b96c",Cuillère à soupe,15.0
"33a32345-5a49-44f3-9325-002c62d2709f",b145f6d1-6e65-48d6-84bf-32009fecc706,Cuillère à soupe,15.0
"4bafc43d-df62-4232-900f-4f4ceba0ba63",ff8b26f4-5b48-4468-a9fa-f103bcf250f7,Tranche,30.0
"96f842c7-3ae5-47c1-ad46-e7f55bacb9e7",f1bbc172-6f33-41a6-9019-7da20152b62a,Carré,10.0
"2fec38c3-5dcb-40e4-be00-3019d308ab51",fc216004-913a-4603-80a4-a1b258004a33,Unité,100.0
"5393936e-038b-4253-9f1c-b1679085345c","74fd5c16-0dff-4a70-aa84-3374a67865a4",Unité,100.0
c56b1ca4-1f50-46b6-985e-4cccbfa80359,"6a08fb15-564f-4765-b311-7e89c64c39b4",Unité,100.0
"4fc1de90-f5f2-462d-a333-c6265f135199","201e2055-9f22-430b-8f9a-d6c982f560d3",Sandwich,250.0
"028c14e3-485e-411b-a592-39be66490063","69745f5c-139f-48ff-a669-2a1ebf4b9200",Unité moyenne,150.0
"9c56a87f-9e11-49bd-ac12-f264983142d9",cde0d435-da70-4109-93be-fb76543982ef,Unité moyenne,150.0
"3d18c27c-acd6-4a43-a63d-cb1b3cf43714","48a822ae-3887-4a33-92dc-530e2f1eed4e",Cuillère à soupe,5.0
"22b91d3e-4aea-4173-a873-94559573efe1","5ce3c85f-aaa4-4157-af83-37dd9ec7ce4b",Portion,100.0
"0a5835b0-b15a-444f-b688-88ae4b8fbe13","1e7fd6ba-4f2a-4ce8-9c77-81cd94d52036",Dose,1.0
"2dff99cc-7fe3-41e0-a5b5-f03dfcbb18d1",ac0881e1-5f12-4920-8087-3035e6385a19,Cuillère à café,5.0
"18f922f0-0940-42be-8ec6-5cefecba9992","21750443-2dc3-4646-b405-b0be7c6c814a",Barre,50.0
"1580a894-8d68-4006-8ecf-1334ddf91c72","3847727a-a64b-4372-9c5d-7582bf492bda",Verre,100.0
d9140876-4df5-4a21-8274-6815066186b0,"30b469f7-1fc4-41c3-bf17-a76cad6ffd14",Bol,250.0
ac717006-280a-4558-bf14-132b43ca05a8,cf88c788-5e05-402b-a29c-6416c1f3cd93,Barre,50.0
"95a9196f-2848-4f29-aa52-c73b7a81616a",ac2f2d0c-738c-4b0e-8e38-b2861f68ad45,Barre,50.0
"227759ee-75cc-4062-9580-0d28fcb777d1","543e5afd-4a0d-4cfc-b7ef-44ec3b80257f",Feuille,3.0
ca2385cb-afea-4319-9ff8-dce18afe74dd,aa6da2ad-bf3f-47f4-8ef9-fe9585129cc1,Cuillère à soupe,5.0
"40dba73f-2010-4e58-8b98-cc7af815828e","72d8bcaf-cfd6-4050-a802-1426335d66d4",Barre,50.0
"323d4407-c69a-49ef-956b-eccd205893ca","15aab607-918d-4c4b-a46a-6000d014d098",Cuillère à soupe,5.0
"65fa74e9-c971-4d46-b24e-266e727d3818","1b618b49-44c9-448b-832c-4c0a2f10f29f",Carré,10.0
"747432d0-7953-4a27-b74c-7536538f5366","7fddc5f2-e56a-42f3-8820-635f8acbdcaa",Carré,10.0
d3953954-50ce-498b-ad7e-f1f5767425a5,"857b9dbc-ef3b-4cf0-887b-f388380a1a8d",Cuillère à soupe,5.0
"87c4efe5-3e56-4c83-8a77-222c66c1b9a6",e99bd5f5-5078-4745-848d-7512fb4e6a79,Portion,30.0
"384fd350-61a8-4936-beee-cfc385ddb5c0","3d970a9d-6cff-45fa-ae47-5b7eef536da1",Portion,30.0
"417ffd0f-8ed8-4db4-8755-2806404bee44",a8a14431-c68e-42a4-adc4-24837ba43924,Cuillère à soupe,5.0
"7e3b5085-9134-41a8-bc8b-95e303354150",a679c915-cb71-4a9a-a0f2-cf3cc7fbf1cc,Dose,1.0
"8fe38180-d34e-4971-ba28-82535eb3934f",ba85c907-2e9d-4928-8577-b37f57474cd9,Carré,10.0
"368dd45b-8a64-48d4-a2ca-8e87d8958e52",dc62a280-fd96-4c99-b3e3-e6061b290229,Barre,50.0
"62ef1367-5c83-410c-bc1a-901f91a383f5","7a566072-935b-4e4f-b312-66d7a071c25c",Carré,10.0
c885daa5-49bf-4bc0-88a8-b0f4b473dfa8,"9ef0a4ce-811b-4b4e-b9df-cc1a342ffd18",Barre,50.0
"539ad070-7e1a-4ab5-ba13-e7a847a615f5","19403440-263f-42b4-8b19-ef6c5dd4b2b9",Carré,10.0
"8da8d9c6-6617-4c41-bee7-d538364a2226",dc8d7365-b855-432a-841c-e0c9aa44d89f,Bâton,5.0
eb9f8527-5b1c-44af-93bf-73b3712d7fc5,"2046d6ad-dfaa-4c11-99b3-66fb104c6f36",Unité,15.0
"2ac50a7e-3b98-403c-88eb-80debaf81e7c","2a786aea-b851-4fd3-8157-1c07e40939b9",Unité,20.0
"30166392-7996-4b71-978e-0447325e63fa","248d8d9a-76e3-419a-a917-48515951fb6f",Unité,15.0
"007ac08b-15e7-4929-a4c1-c64349eae37d","58d3ce88-4eff-4a18-94cd-d0e6b71f3583",Bâton,5.0
d920125d-156b-4cbb-a0a6-00d031cbe973,"0d80b8b2-6743-4e3c-8bdf-6c47ae4eec7f",Unité,15.0
"2d9ddff2-6b3b-42ec-b885-649789adb671",a70ded49-e6e0-4053-9e45-1b562cd61547,Bâton,5.0
c828aef9-1384-4b69-b5d1-415b74f54f49,ddfdcee1-3b1a-4291-b2c4-adc9cfd72b48,Cuillère à soupe,20.0
"35fe2c9a-a89b-4b45-97be-9c3cb3b0e9fe","38a6377a-9dca-4261-b697-9f93be76a30a",Cuillère à soupe,20.0
"8d5209eb-c71c-4675-a0f1-4f7080a40ad8","0dc8a08a-643d-4ec4-9394-05901be82eda",Cuillère à soupe,20.0
c5924186-2d0e-4ec4-bae7-d91cb886dff1,"61c99b05-8732-4256-997f-dec601d5b9c3",Cuillère à soupe,15.0
"80751407-66c6-4d46-9874-08d271b15a1d","94ba8dcd-3896-47c5-8fe8-72e986192b43",Cuillère à soupe,20.0
"6c7e8c05-2040-4798-b6c5-8181bf4d82de","6772fbc4-4b42-46a6-bdd4-b36d0260c743",Cuillère à soupe,20.0
"677deece-06e5-4c3b-bb51-b8b46d741cf3","2139a860-fb7f-4c6f-88fc-ee06f354da0d",Tranche,30.0
"024f5eb2-c0b3-4d98-8df8-51004e2fce92",b0703dc3-ebe3-45b5-8ea2-b61bb625ee2c,Unité,50.0
dfabb26c-5730-45b4-ac7e-03a7d745cde4,"181e3188-355d-4e29-8d4e-762cc21835f7",Croissant,40.0
"11b433dc-a417-4450-96ea-b5dffedcc7e2",f5e3735a-c8a3-41b9-b6be-0338da4804f3,Croissant,40.0
dd4755d8-d006-4403-bbb9-44d5e599c0a4,"32494d62-ec4a-469f-9604-5a2c852f4283",Croissant,50.0
f1b31308-4a8f-4ee9-864f-b3714c75565d,"24c07600-9ceb-4ed9-8ba3-a39606ca58d0",Unité,40.0
edc9ce61-3992-4760-aeae-1774e2dd585e,f4da8875-aa3b-4ead-8b6e-5fe43b09b512,Unité,40.0
"7d1e6f5d-4d68-414f-afdc-9f42796717ed","29914161-bd9f-436d-88cb-2f2c47ea0319",Unité,40.0
bf27a2f6-f244-48b7-896f-74dc370703cf,"9f5b7adf-1374-4ebc-8188-bff9422e1a6e",Unité,90.0
"9bad244a-df7c-4f32-8731-47846e10b1f1","4cc3a143-de5f-483e-a04b-1f1501350347",Unité,50.0
"1b241a72-0eff-439e-85d4-be6fd003c774",ca06b7b7-bc60-4ebd-ad2d-11bcd2794784,Tranche,30.0
"0ac63ac8-3436-4944-b4de-1196c84a019d",a4fa2b62-dd14-4a22-9241-c47d55c622b2,Part,80.0
e019d6f4-c00b-4647-bada-5be3b7fcb2c0,"0a600353-0e77-417d-8b6d-b06b99f5ca89",Part,80.0
f13a5092-0100-46cd-9a47-848d68e025f2,a4af9adc-0928-44e9-9172-d80f49eec633,Part,80.0
"43ea7f87-8491-4b69-ac96-9ff2f558c9e7",efbfc276-bda0-47dc-9d66-980ea5f51a10,Portion,150.0
c54b98bc-4329-44d6-838f-dc93707dd645,b2c6ff93-30e9-49df-931d-81fb5ff3b44b,Portion,150.0
cc20ed86-b83b-45ca-a8da-a0275ce1ace1,a4427bf1-d22a-4668-9e3c-00f3ae2f2092,Filet,150.0
b2f0007f-77d0-4d30-8510-fd99d48d547b,"130661e4-d9c5-4a6d-8389-3fd36ad8dd72",Portion,30.0
"4767eeb9-fdc8-46bd-b598-8bddde488cb1","77f71278-970e-427b-a245-42a3a93dadd8",Biscuit,15.0
"9a487071-0dfe-4dc5-8227-a2bdab86d188",a81336e7-d708-45bb-a96d-088eb7311a9c,Tuile,10.0
ca420a46-9a03-4141-9243-d902c5d1a076,b834bd3e-9552-4e7a-b5d7-934e40c3aecb,Biscuit,15.0
c4a6fe18-4331-491e-8451-84976b022538,"4239a214-f1dc-4d15-bf28-5edd07b44b77",Barquette,15.0
"978daf3a-f3a1-4935-b528-8eafdc562f75",be93a17e-60bf-49f8-8eb6-964ed4fabbdf,Tasse,30.0
dd9636a0-1dfd-4575-a35b-19497c5cb3ab,"970ca984-8db4-44e6-9ba2-04da553641bb",Tasse,30.0
f28796b0-d1f2-4e0b-8735-4cea4a5aa016,"3fc27094-31fc-40e3-8c47-5b442ed8fddb",Tasse,30.0
d6178461-3a6d-4ef8-9011-e910975c154c,b5930713-b0e5-494f-ae9e-7955ce23fd98,Tasse,30.0
"6e35ee85-1609-49cf-83b3-6c708a4d2b63","8e5824a5-3a6e-4193-bb10-35fc6e9b72c7",Tasse,30.0
"000415ed-24dd-44ba-9ede-6238219267be",b74c1393-7370-43e5-b4d5-513c5c7093b0,Part,80.0
"932dcc6f-b949-4f4c-8920-cb671882071d",f52af52b-8ec5-424e-af89-1c17a4a5b619,Tasse,30.0
"8f8fa9fc-8108-47c3-9101-de5c2cadb258","8d6d900f-8bbe-48ed-9420-5f912cd1aaff",Tasse,30.0
b78f59ef-9ea5-4ef9-8a1d-f4255065ee05,"0e1dae8e-e0c0-4d4e-af20-f43e1c319fdd",Tasse,30.0
"1059af93-3625-4d2b-8aad-7842f048764e",f4004f04-ece7-4258-b995-b4a756927a1e,Tasse,30.0
"30023c57-1efb-48b4-997b-7b3281419964",b8653d9c-efe8-457a-af11-b53d100d4dd0,Tasse,30.0
"06930d0b-6681-4f94-9f66-570cd4377a01",a4b967ab-3bd4-4d43-bf89-3bf4ab788221,Tasse,30.0
df037006-eeee-4f8a-9b9f-19da3546872d,"8922c433-c791-4938-85b4-4576b7a9b51c",Tasse,30.0
dbf29e38-6779-42b2-9cbe-db49ee21b911,d05b7ecc-909c-46f5-8458-9765295a5330,Verre,200.0
"64660197-ac9b-4b77-93f0-11335afd450b",b6c26b22-40a3-4e8c-b1b8-ae2c2757b4b6,Tasse,30.0
"579418a4-0323-4c88-b712-775ba0b5a7ed","080b6b00-d8d1-423d-86e9-7218624c93a3",Biscuit,15.0
a30a75e4-dc0e-402f-8591-0552f2ba763f,a8929ec2-d2d2-412a-915d-577470256b16,Tasse,30.0
b37ba849-e061-4292-9f31-ed7c1f27503a,"536beffa-21d3-43a8-a3de-016ebfdae29d",Tasse,30.0
"4681d3e2-2525-4db8-bf6d-21e2a0b19159","4c0351f3-5ed1-4ada-85ff-669edb751896",Tasse,30.0
"4db9c847-a336-4cf9-afab-2aa898d5ad04",eb4658fe-8462-468f-9a34-74a352d7708a,Tasse,30.0
a1a057de-71b6-48cc-9a66-1a677020d445,adf3a628-335b-48a9-adb3-dd66662b2ac1,Tasse,30.0
db0afd3e-b2e1-475e-ae86-7ae98bd83c5b,"55ac8d28-cbb7-4a02-8729-084bc881d9eb",Tasse,30.0
"6ae73936-5859-45e7-ba5b-c43d967ae4c1",af487c24-25ed-42c0-b527-ddce63cad245,Bol,50.0
"5f13bcf0-8114-44ff-b1be-3c22e6a3646a","576d456e-4a87-4f3a-8e66-e70f4c5ea725",Bol,50.0
ed891be8-ae66-4b98-8d16-645f40871400,d71f7da4-2693-4ef3-8514-ae5d4c696b57,Bol,50.0
ce83cf9e-48d3-4830-8dfa-25be143f5a7e,"1f96e735-e36a-4704-bae6-e5cca616fe03",Bol,50.0
fe059951-cd08-492d-a128-937b8f93cc94,ae489cb1-10d2-413d-b521-63c9188be079,Bol,50.0
"4a41f2b9-6f60-47ae-83f4-45ef90ae2dbc",ef820dcf-5365-456b-8114-a627a2cfb1c7,Bol,50.0
"7f693267-b841-4ed9-981d-aefd97162444","56961374-0657-465d-ba79-2b8f6ebf62f4",Bol,50.0
"65fc3b17-59af-4505-9250-70b644003016","73e21c0d-1649-47fe-b3f2-64cc9e6ed964",Bol,50.0
e5840870-5016-4103-bab8-b4bb6f9a66e8,bc294cf4-b3d4-4719-b9ef-9b7dce4d8abe,Bol,50.0
"25d0f707-0289-4f58-aec3-8ac016e5d98a","7358fa67-51ec-4248-a91f-99b5d5672f8a",Bol,50.0
"1b44a53f-b891-481b-8ed4-a376b6b2f72e",c35e8490-78aa-40e7-b00e-6397e00b8d18,Bol,50.0
"2da9ddf0-8838-4804-8c74-e77c989bb4e2",de590eea-472a-4937-be33-a3f88fad5938,Bol,50.0
df585909-ffe8-4537-aaaa-8228829176d4,f8f1b466-a478-4c33-8cda-8e7aa9d23b17,Bol,50.0
"8cb4841d-c8ca-4613-a72e-7f60d26077e5","5caab82f-e5e2-4440-a2e6-9312ce73c541",Bol,50.0
"23077e00-3d03-4d9c-8009-deecc4177b59",c329db55-ccc1-4eb1-8599-9383286fabd9,Bol,50.0
"4b3e40d6-2c25-40c5-ae9e-3ee6c011662a",babb576e-d4a2-4b88-a10c-e9b38388c0ce,Bol,50.0
"2a02f2bd-3085-4940-81b1-08d6dad9fa33",a73525a0-98d5-40aa-9ab5-86f7b1555ae1,Bol,50.0
a459d8d1-4ca9-4803-bccf-210afd754ed8,"52f6a14b-3461-4e27-bb4f-736d7e844388",Bol,50.0
"7a56f268-21ce-4f48-96b7-125f3beb7186",f4c53d82-ed9e-45c0-8b59-da8c7bec126a,Bol,50.0
"993a2ef8-ee68-4f99-9758-03cbb325d8c2","2badbe03-0d20-4de4-a490-1b3ecaeb1749",Bol,50.0
b5f2fc1c-830f-43c3-a41d-9abcd5069f30,"016ad995-14ae-43fd-93cf-d21d5a4ed8f4",Bol,50.0
a618dc3f-91dc-4236-b61e-c69033325981,b2329994-7996-42bb-911f-e634e2a6018c,Bol,50.0
a3538a1c-b90a-4daa-82e9-ad0ce2db3888,f63d8cca-e6c8-43f9-98f5-ee46090a2e9f,Bol,50.0
"25294fb7-3829-4f48-8895-f3dacac76ba2","4ec6dcef-a253-409a-bb57-d33605db1b0b",Bol,50.0
c62d3b73-b906-4a9d-81e0-d0ecab7e358f,"3cd87727-fb68-48dd-a738-fca03d1073e2",Bol,50.0
"0a577344-defb-4de8-9398-c6944bb8acac",f44f2355-3ca1-44f1-960b-8cd845e6bb2b,Bol,50.0
"6313257c-a436-439d-90c7-a617b30d423e",ed97fffb-6297-4241-957d-d403345480ae,Bol,50.0
"47e65f40-7b99-4161-8858-73a5fc2ac6e4","392b6834-874f-43fa-88fd-b829189718e7",Barre,30.0
"26de9da1-a7d3-470b-9531-2e2d2aacc653",ecf29532-40f6-403f-9337-57d61d316bbb,Barre,30.0
"0960152f-b0d8-40ce-a978-5eb04aa85063","486b251b-db86-4450-9922-6ddd072a129b",Barre,30.0
b40c26ec-095b-4687-aa17-f16da78110be,"76ee3d12-50c9-4914-8ab3-d12a2af43c48",Barre,30.0
"0d4cdb39-779c-4e7e-af9f-b2f7e124e68a","62a86e70-d27d-4867-9db6-125b5e8affd5",Barre,40.0
"11200b7e-e4d8-4d33-966c-e74dff51f540","0c150bbe-ee0a-4a15-b894-bfe6965d581e",Part,80.0
"86cd1085-459e-47b3-b3de-8866b76930f4",b15717ba-8b55-443e-b43e-dcd528c6ad27,Part,80.0
be9a28b2-209c-4c7e-ad03-935afc9f1bab,"011f329e-1bd1-4399-abe5-87108f30796d",Part,50.0
ec21ed93-6b67-44fe-ac84-7aa6a3af47d9,f90b4986-ac3d-4e7b-9db8-06d0d38418c8,Part,100.0
"61309aa3-3317-4b76-a7d1-a1687a50e0b7","50707a65-338c-4ae3-a3c1-ec8c48bdcadd",Cuillère à soupe,5.0
"6fad8fb9-996f-4d38-8474-ba2cb85152fa","8b406392-2885-4150-a632-21d71a0e32ab",Gaufre,30.0
a3103d70-3c84-46a5-96a1-6ac72dba3d3c,"8408ccda-2ea9-49cc-9799-4bec9fd4f579",Beignet,50.0
"49945496-f5b3-48b5-8be6-144534eea287","39d0f3af-22df-4dc7-922f-8acea92ba99d",Beignet,50.0
"6fed7b13-7498-44d4-bc98-49fe7e879346",b80a24aa-8b94-4708-a8d8-bb5f5ee7e98e,Beignet,50.0
f7ebb4f1-08c2-459e-ac84-af4f5b3c063c,e2d3d9e3-4772-422b-b5e6-246e4c66f74a,Beignet,50.0
"0b3d3b8a-5f0e-4da5-b3f8-1af9b17f687b",e887a38b-56a0-44b9-9918-ebe61c4e2e70,Tranche,80.0
"32e9bbed-f1d6-4cdd-8f9b-6f24cbfd629f","94f9c8a1-8a69-4578-8a7a-faf1ac11b8c2",Bâtonnet,80.0
"8ed30bf4-09fd-495d-9311-12f860897ef8","106ee9bb-ab10-4c07-8378-b3474ecebe58",Coupe,100.0
"45202ed1-126c-405e-bb2e-fdec6ac1ea88",fd661fab-da65-4366-8666-b4ff4abd35c2,Scoop,70.0
ab556b67-267e-48c0-a820-1f131f7ede2c,"371d33c8-922f-4257-b639-c260cd851efb",Unité,70.0
"66ad16db-5645-45ca-bd6f-2887d66bf0e4",f3b35f7f-be1a-4d3b-87e7-87481c28f264,Part,100.0
"812e53c5-cc0c-42c1-b9c6-0739aa0e0012","39129db6-22fc-4caf-9d2e-ba373d6269ce",Coupe,150.0
"59544d43-f1cd-4d0c-873c-9e7aa1997b72",a476e751-d6b2-4fbb-af1d-efdf5f7eaa07,Part,100.0
ef018be8-9067-4174-bf00-e804c7f1e901,"23b9518d-95c6-4139-8708-bc7cecc6a7c9",Part,100.0
cbcda266-96e1-42d3-bb4e-2b03b40d42ab,"404f48f6-9d77-4731-9727-f31c0df8753d",Coupe,150.0
"7e32ea8d-be8d-4a78-8bc7-f920708ae71f",d9374e9c-2b4c-4ef5-b7b1-564345f18d94,Part,100.0
"8ed640d2-050d-4732-8a23-004f0c6e7554","08a2cb8e-6dbd-4c28-b839-cd741aca989d",Coupe,150.0
"97de3aa5-fabd-436a-9503-a7247dfe7947",e8eb84f1-be8f-49c2-8a3d-80d901fc6bc1,Part,100.0
"648698a0-45c0-46f1-a8fe-9bc5904d2e17","0ac53aa5-f028-44a9-84ff-67f2e5115b67",Coupe,150.0
"4bc8d7f5-423e-4916-927a-b2104800eb85","5d400b4c-e701-4733-a4b3-ddd8dfd53dfc",Cuillère à soupe,15.0
ad3e5593-e05b-4379-95ac-e60a151c55f3,ec577676-28d2-41e1-8843-8871644638ff,Cuillère à soupe,15.0
"40ac3916-3f8e-4dad-8e11-614cb6590cee",f3c080e2-ea91-4590-bbbc-506904bf92f8,Cuillère à soupe,15.0
"589d4793-cc14-4d46-a3b6-96dcf4cc10f5","231c3ba3-a458-466e-9194-78f152ca629e",Cuillère à soupe,15.0
f34104d9-b69c-4684-ab79-bffd5012fc38,"7a05743b-9943-49a6-a10b-6634ca420d5f",Cuillère à soupe,15.0
"23943331-bd7a-4013-8cbf-81b3fedbb4d9","2eaec1ab-1b7b-45a3-b7b7-59fae9f36069",Cuillère à soupe,15.0
"13b4c98b-3b5d-4bb5-9ef0-e5a583ae6da6",c4197c89-41db-48ba-adc2-3b7d4e816cab,Madeleine,25.0
"77ba6811-ad62-448c-810f-eb670b88ee06","0a3d7f29-50b6-4e76-8263-f33f609f1e6c",Cuillère à soupe,15.0
"23c8bb5a-fa43-4219-9b60-18e5ae742c7b","71d9f9e5-9b6b-43d3-a477-ac108cafe61a",Cuillère à soupe,15.0
"31493b8b-57e9-47e7-9935-b627a1911c3a","2c6726e5-23ee-458d-830b-1370e7ad9068",Cuillère à soupe,15.0
"1ced98b4-05ba-4c97-ae73-9863649a3be4","216b7be1-7f64-4b8b-ba3f-c18b0d87f95e",Cuillère à soupe,15.0
d06c8efc-88cc-41ee-9a5d-b7d9a430fe02,"99bdf58f-b7f7-43b8-90ff-f06879064ac4",Cuillère à soupe,15.0
"847fd97f-19e6-446b-8f51-b6410e42607d",f0d18914-b2d6-41c1-9c3b-bbc4c26a5bb1,Cuillère à soupe,15.0
fff4f94b-d73c-42ee-a914-ca27d73c5dc6,a64e2f4e-69c0-4d9d-b799-997776ef3771,Cuillère à soupe,15.0
