"food_id","user_id","name","brand","kcal","fat","saturated_fat","carbohydrate","sugars","fiber","protein","sodium","unit_id","image_url"
"141896ae-8510-4bf4-980c-df400450501d",,"Jus de tomate, pur jus (aliment moyen)",,21.7,0.14,0.035,3.72,3.72,0.4,0.88,0.45,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"371349dd-f096-40f8-bedd-d33980ed52e6",,Lait de coco ou Crème de coco,,188.0,18.4,16.5,3.4,2.1,0.57,1.77,0.075,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"5b0db1ce-33ad-46ad-9e97-352f9ab79050",,"Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux",,376.0,3.04,1.44,79.3,76.7,6.48,4.68,0.43,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"6d2213d3-86c0-4d65-bb0c-1005032647c1",,"Poudre cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines",,386.0,2.04,1.3,85.0,82.7,5.3,4.29,0.31,fc39394d-30f0-4378-b37c-387f9a2bfed0,
d9a85fb3-05cd-4603-8350-aad3de86db66,,"Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés",,19.7,0.0,0.0,1.31,0.91,0.0,0.5,0.0035,fc39394d-30f0-4378-b37c-387f9a2bfed0,
fb50814a-3613-4a10-b516-1d2a0e65e5c9,,"Chicorée et café, poudre soluble",,332.0,0.35,0.12,66.9,,12.0,9.3,0.72,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"44768fad-dbd0-4af4-ac6e-c441958ba250",,Cidre doux,,37.5,0.6,0.0,5.09,4.61,0.0,0.5,0.0098,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"8fe956af-b29d-4d7d-83bd-e3487365e0eb",,"Bière sans alcool (<1,2° alcool)",,25.3,0.05,0.0,4.89,2.55,0.0,0.31,0.0038,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"747bdc99-8965-4eae-a035-96061d91d52c",,Eau de vie,,229.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0025,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"9fa687bf-2c40-40d4-b84b-f3400f391061",,Gin,,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"04bb8ee0-574c-4125-8d0d-18b368742886",,Liqueur,,328.0,0.3,0.083,39.6,35.3,0.0,0.1,0.018,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"7d2b6be0-6cc6-4620-a589-2964cb222dc8",,Cocktail à base de rhum,,,2.19,1.64,22.5,22.3,0.3,0.0,0.015,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"9d1fa9e5-b252-4057-93fa-7fc8a5d85262",,"Jus multifruit, pur jus, multivitaminé",,,0.1,0.0,11.3,11.0,0.25,0.48,0.0038,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"63ba406e-29f1-4eac-a2d2-d1435ffd9185",,"Jus d'orange, maison",,,0.2,0.024,9.4,8.4,0.2,0.7,0.0025,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"8738d71d-bf71-4e93-92f9-3414eb5dabf9",,"Jus de grenade, pur jus",,,0.29,0.077,13.0,12.7,0.1,0.15,0.023,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"967395b3-88ad-4199-9fd8-ffe0bc8d6556",,Jus de pruneau,,,0.039,0.003,18.7,13.5,0.45,0.37,0.025,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"9f7b41a1-93cd-46ca-acd5-261c952e83c2",,"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée",,,0.07,0.0,11.2,10.6,0.0,0.1,0.0018,fc39394d-30f0-4378-b37c-387f9a2bfed0,
bf077d8b-b488-4c2d-8b61-f6878eaacafb,,"Boisson gazeuse à la pomme (de 50 à 99% de fruits), non sucrée",,,0.0,0.0,7.5,6.5,0.0,0.0,0.00025,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f266c596-2f64-43a0-824c-4dcacf1d4617,,"Tonic ou bitter, sucré",,,0.066,0.0,8.28,7.38,0.05,0.068,0.014,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"46e63c1d-1703-401f-87bb-77361d4ecff3",,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant",,,0.0,0.0,4.17,4.0,0.0,0.0,0.002,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"68797260-4cb6-49a5-b652-23ab08b5b7bc",,"Boisson énergisante, sucrée",,,0.0,0.0,11.9,11.7,0.1,0.2,0.11,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"22a4724d-d9fd-4da7-a1d6-e5e5875560b7",,"Boisson énergisante, non sucrée, avec édulcorants",,,0.1,0.0,0.95,0.45,0.0,0.073,0.17,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"73dc3734-0197-4315-8886-7f2447f3c932",,"Boisson plate aux fruits (10 à 50% de jus), non sucrée, avec édulcorants",,,0.1,0.0,1.4,1.3,0.1,0.1,0.033,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"45c04818-e542-4e59-8d8e-57ffa25eb8d5",,"Boisson gazeuse aux fruits (de 10 à 50% de jus), non sucrée, avec édulcorants",,,0.014,0.0,1.39,1.26,0.0,0.073,0.017,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"80a83c63-3f8b-42e8-9cbf-f499232bd7bf",,Vin blanc mousseux,,,0.0,0.0,1.7,1.4,0.0,0.0,0.0035,fc39394d-30f0-4378-b37c-387f9a2bfed0,
d0ea2356-b35c-402e-a2d4-509350198d09,,Champagne,,,0.0,0.0,2.81,1.4,0.0,0.3,0.0048,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"487e2a86-fcbc-44be-ba98-b0dc4b8a114f",,Vin blanc mousseux aromatisé,,,0.0,0.0,5.1,5.1,0.0,0.2,0.033,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"0ec07127-e87c-4337-8471-82148362e496",,Jus de fruits (aliment moyen),,47.0,0.14,0.041,9.58,9.24,0.29,0.52,0.012,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"0b8b2e74-5015-425a-a713-431cb38097e0",,Vin doux,,,0.0,0.0,10.5,7.78,0.0,0.2,0.027,fc39394d-30f0-4378-b37c-387f9a2bfed0,
e162814c-8587-4760-8815-a7760a948b84,,Cidre bouché demi-sec,,48.0,0.6,,4.4,3.7,0.0,0.5,0.007,fc39394d-30f0-4378-b37c-387f9a2bfed0,
afd1fc2b-7990-4c28-b6c9-1dd387937e2c,,Cidre aromatisé (framboise),,35.4,0.6,,5.34,4.96,0.0,0.5,0.008,fc39394d-30f0-4378-b37c-387f9a2bfed0,
d3037628-97eb-405f-b367-e3f4a8efa2d3,,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)",,28.7,0.3,,6.06,0.43,0.6,0.56,0.022,fc39394d-30f0-4378-b37c-387f9a2bfed0,
bb3f49c4-5d41-403f-bb83-e94d52dd686d,,"Boisson concentrée à diluer, sans sucres ajoutés, avec édulcorants, type ""sirop 0%""",,21.7,0.5,,2.76,0.66,0.7,0.5,0.028,fc39394d-30f0-4378-b37c-387f9a2bfed0,
aa6d8bca-7770-4d83-9b1d-54661d197005,,"Thé vert, infusé, non sucré",,5.1,0.0,,1.09,,0.0,0.0,0.011,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"34347cf0-5924-4e1e-baf5-aa578e7515f0",,"Café, moulu",,397.0,15.4,,40.2,,19.8,14.4,0.19,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f2bfe785-3991-4afd-84d0-2b2c8e54cefc,,"Thé, feuille",,232.0,2.0,,6.3,,55.8,19.4,0.11,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4d02806d-2f6c-455d-86c5-d888d2440830",,"Jus d'ananas, à base de concentré",,52.3,0.096,0.044,11.9,11.9,0.18,0.41,0.011,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"284bd72d-8205-4836-b2c0-c73233dd1ef6",,"Jus de pamplemousse (pomélo), à base de concentré",,40.9,0.1,0.055,8.41,8.41,0.21,0.52,0.01,fc39394d-30f0-4378-b37c-387f9a2bfed0,
fd00cb8c-1e86-4ad6-aad4-5addf673404e,,"Jus de raisin, pur jus",,69.2,0.057,0.031,16.3,16.0,0.14,0.25,0.0089,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ec1eed74-8e58-4031-ba5c-819ef0661ad3,,"Jus de raisin, à base de concentré",,68.8,0.11,0.055,16.0,16.0,0.15,0.31,0.0074,fc39394d-30f0-4378-b37c-387f9a2bfed0,
e0bac518-6ebd-4a64-bdd1-7b4127a343e4,,"Jus de pamplemousse (pomelo), pur jus",,42.5,0.083,0.044,8.89,8.89,0.15,0.49,0.008,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"20403f4a-d858-4c36-8d6f-1934661e4410",,Vin (aliment moyen),,,0.0,0.0,3.29,1.37,0.0,0.09,0.0067,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ba8f5f02-a0d5-4cd4-b38f-be7c86da5607,,Eau du robinet,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c0b626a8-b26f-4c1d-b023-f2d6e37b439a,,Sangria,,,0.05,0.0,10.3,9.5,0.0,0.0,0.0075,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"31f6848c-0f66-4b61-8f5b-9a0457eac2a8",,"Jus de pomme, pur jus",,48.9,0.14,0.046,11.4,10.9,0.23,0.17,0.022,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"9d3420cf-f36b-4fbb-b13e-8d172cbfebbf",,Marsala aux oeufs,,153.0,0.0,0.0,12.4,12.4,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c52bd6de-a200-499a-90ab-3afb4d8afb83,,"Boisson au soja et jus de fruits concentrés, préemballée",,56.2,1.0,,9.5,5.8,0.0,2.3,0.22,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"481797cb-92bf-467e-bdc5-3e2a02311ecb",,Cocktail à base de whisky,,,0.02,0.003,15.9,15.8,0.0,0.0,0.12,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f94a9873-02c6-477b-9955-9f806f63baaf,,"Soupe aux légumes variés, préemballée à réchauffer",,39.4,1.56,0.55,5.05,1.72,1.1,0.76,0.69,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"6fde0391-be6e-457f-94f5-bb1548e88de2",,"Soupe aux lentilles, préemballée à réchauffer",,55.0,1.12,0.45,6.6,0.7,1.8,3.74,0.36,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"8d9c16cf-0889-4f27-bb3d-c56f78e7e3f3",,"Soupe à la volaille et aux légumes, préemballée à réchauffer",,30.8,0.8,0.3,2.6,1.2,0.4,3.09,1.75,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"1d38b542-a9fa-4e61-aff5-520144f6838d",,"Soupe de poissons et / ou crustacés, préemballée à réchauffer",,42.8,1.79,0.58,2.88,0.9,0.69,3.45,0.86,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"3d53a4fe-57eb-4d57-939f-61f4908a2fb7",,"Soupe aux légumes variés, déshydratée reconstituée",,34.5,1.22,0.39,4.43,1.07,1.16,0.86,0.69,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"92336eb6-baba-4f53-8361-359558fb5252",,"Soupe aux poireaux et pommes de terre, préemballée à réchauffer",,37.1,1.51,0.6,4.46,0.81,1.28,0.79,0.73,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c4ee1578-dac6-4d3d-8d28-088649365c38,,"Soupe à la volaille et aux vermicelles, préemballée à réchauffer",,30.8,1.0,0.49,3.86,0.77,0.56,1.3,0.82,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c9427c42-3835-4b03-82b5-6b68ed2e3d40,,"Bouillon de viande et légumes type pot-au-feu, prêt à consommer",,4.8,0.4,0.2,0.1,0.0,0.0,0.2,1.08,fc39394d-30f0-4378-b37c-387f9a2bfed0,
e3013fcc-4973-4a46-92f4-dc2523c73746,,"Soupe aux champignons, préemballée à réchauffer",,48.2,3.07,1.58,4.09,0.91,0.52,0.81,0.78,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"3e195f18-505b-493d-a6d2-920d5b1ff147",,"Soupe à la carotte, préemballée à réchauffer",,33.2,1.41,0.96,3.89,1.82,1.22,0.61,0.65,fc39394d-30f0-4378-b37c-387f9a2bfed0,
cf2c38ff-7379-44d9-91ae-03ee07c2f37a,,"Soupe à la tomate, préemballée à réchauffer",,38.7,0.99,0.36,6.27,2.95,0.88,0.74,0.64,fc39394d-30f0-4378-b37c-387f9a2bfed0,
acba4921-6792-4f73-8529-6a45535da9ba,,"Soupe minestrone, préemballée à réchauffer",,48.8,2.0,0.6,5.6,1.7,1.8,1.2,0.75,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"1fd0e75a-20ab-4925-9066-f8a7a30bd527",,"Soupe au pistou, déshydratée reconstituée",,30.4,0.35,0.2,5.2,1.2,0.8,1.2,0.64,fc39394d-30f0-4378-b37c-387f9a2bfed0,
aed25569-c46f-41fc-a010-5023b8ace6d6,,"Soupe de poissons et / ou crustacés, déshydratée reconstituée",,29.0,0.5,0.14,5.09,1.06,0.21,0.91,0.63,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c323ff78-d2e5-4a18-aecc-ca76be998bf9,,"Soupe asiatique, avec pâtes, déshydratée reconstituée",,29.8,0.44,0.17,5.25,1.21,0.49,0.97,0.84,fc39394d-30f0-4378-b37c-387f9a2bfed0,
cfd1c56b-7b1a-4bdb-950d-5c6b55c6aee8,,"Soupe marocaine, déshydratée reconstituée",,34.3,0.55,0.23,5.77,1.49,0.72,1.2,0.8,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"01e3857b-4b07-4a06-be59-2db907959e7c",,"Soupe à la volaille et aux légumes, déshydratée reconstituée",,27.3,0.44,0.17,4.58,0.55,0.51,0.99,0.73,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f505fda8-e8d5-4c4f-8bc5-614d1d7a499b,,"Soupe aux asperges, déshydratée reconstituée",,35.3,1.31,0.73,5.14,0.99,0.28,0.6,0.76,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"348c8afe-5e84-4bd1-9ecf-7f668b29afd4",,"Soupe à la tomate et aux vermicelles, préemballée à réchauffer",,37.7,0.8,0.5,5.87,3.43,1.3,1.1,0.77,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"265b2716-e920-41dd-a5d4-c12415d96cb4",,"Soupe aux céréales et aux légumes, déshydratée reconstituée",,47.8,1.4,0.8,6.8,1.2,1.2,1.4,0.78,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"7c33edaa-a874-47e3-9dfe-2ffcc3007c8f",,"Soupe à la tomate, déshydratée reconstituée",,36.2,0.97,0.32,5.79,2.44,0.64,0.76,0.69,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"162d129c-d4a0-4796-b86c-d509483beb3b",,"Soupe aux champignons, déshydratée reconstituée",,37.8,1.79,0.73,4.37,0.63,0.82,0.65,0.79,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"81fcaf33-3a81-4e1f-b3cf-982e18921732",,"Soupe à l'oignon, déshydratée reconstituée",,24.0,0.4,0.23,4.37,1.3,0.31,0.58,0.79,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"42535d26-c51e-4ade-9de9-4c151c97b74d",,"Soupe au potiron, préemballée à réchauffer",,35.9,1.56,0.88,4.13,2.37,1.31,0.67,0.65,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"6eae5f9c-7725-48cc-afc7-1af0bb96d2db",,"Bouillon de volaille, déshydraté reconstitué",,5.58,0.13,0.083,0.5,0.18,0.0001,0.6,0.78,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ad47df7f-8549-479c-813e-61d96c91d53f,,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée",,21.6,0.18,0.099,4.21,0.72,0.32,0.63,0.68,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"9e5af6ed-a6dc-4df1-879c-55478dddb029",,"Soupe à la volaille et aux vermicelles, déshydratée reconstituée",,21.3,0.25,0.081,3.87,0.31,0.26,0.75,0.68,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"78f6a19f-dc6a-4859-bdb4-80b5ab166898",,"Soupe au pistou, préemballée à réchauffer",,31.9,0.5,0.2,4.1,0.25,1.5,2.0,0.65,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"24a43274-0fc1-4686-b7f9-479c47ec5877",,"Soupe au potiron, déshydratée reconstituée",,38.3,1.24,0.61,5.61,2.64,0.76,0.79,0.7,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ba0209c1-0156-4d4a-8700-eb2da84aba4f,,"Soupe asiatique, avec pâtes, préemballée à réchauffer",,22.3,0.5,0.2,3.4,0.5,0.7,0.7,0.9,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4a0541ed-be86-4e5e-b4d7-a4a4b5211208",,"Soupe minestrone, déshydratée reconstituée",,31.3,0.34,0.02,5.53,1.07,0.79,1.14,0.7,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ea76aacb-ce30-4910-a108-c5995ef46a5a,,"Soupe au cresson, déshydratée reconstituée",,25.1,0.8,0.42,3.95,0.31,0.19,0.42,0.77,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f73a1e5d-28cf-4d84-8d22-6362f0193fe3,,"Soupe au cresson, préemballée à réchauffer",,34.0,0.8,0.5,5.4,0.9,0.6,1.0,0.78,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"424c3608-2e6c-4e04-9055-493405421f1c",,"Soupe aux légumes avec fromage, préemballée à réchauffer",,50.2,2.51,1.58,5.09,1.62,0.93,1.34,0.67,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"17afa3e5-c0a8-4586-b72c-258f4c5a7c61",,"Soupe aux légumes verts, préemballée à réchauffer",,33.4,1.32,0.64,3.84,0.81,1.05,1.0,0.7,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"285a93e6-420f-4cd6-947f-ea0ccb72034d",,"Soupe aux légumes verts, déshydratée reconstituée",,34.8,1.07,0.71,5.31,1.07,0.54,0.72,0.66,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"860ebd44-9363-443c-909b-073e18a40fc4",,"Soupe aux pois cassés, préemballée à réchauffer",,56.7,1.98,0.67,6.25,1.02,1.6,2.68,0.7,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"2ad140cc-7886-4cc8-8ef7-e1b616586076",,Huile d'amandes d'abricot,,900.0,100.0,6.3,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"79bc53ec-74cc-4356-92ba-de434bc46f9f",,Huile d'avocat,,900.0,100.0,17.9,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"5488c7a9-ce88-432b-a67d-dad8033c3539",,Matière grasse ou graisse végétale solide (type margarine) pour friture,,899.0,99.8,94.6,0.0,0.0,0.0,0.5,0.013,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"106dd291-815b-429c-a0d3-a7cdd27311e9",,Huile ou beurre de cacao,,900.0,100.0,59.7,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"39959ea4-fbfd-4b33-97fa-ad7e6491933b",,"Huile ou graisse de coco (coprah), sans précision",,900.0,100.0,84.0,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f724d531-2ac5-45d1-8b68-45809fbf8fc5,,"Huile ou graisse de coco (coprah), raffinée",,900.0,100.0,86.5,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
e81e4d7a-df50-495b-b67e-511dc14c5b37,,Huile ou beurre de karité,,900.0,100.0,46.6,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4060a005-062f-4952-ad53-e099ed737438",,"Huile pour friture, sans précision",,900.0,100.0,9.86,0.0,0.0,0.0,0.0,0.013,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"218706fc-3d2a-4f4c-a677-098ef1cb3ee9",,"Huile de palme, sans précision",,900.0,100.0,49.3,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4a53111e-828f-4c86-8c09-12e4e4d43dbb",,Huile de palme raffinée,,900.0,100.0,49.3,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
ff9aac4c-53b6-433d-a8f0-d9eeea0310dd,,"Huile ou graisse de palmiste, sans précision",,900.0,100.0,81.5,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4dee46bc-c630-465b-878a-d1831b6d1cac",,Huile végétale (aliment moyen),,900.0,99.9,13.5,0.0,0.0,0.0,0.21,0.0098,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4a74e508-587c-4d39-88d0-2f1c1dce3ee1",,Huile de pavot,,900.0,100.0,13.5,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
d88ca40e-456d-447e-abf0-d82c0255e4e0,,Huile de pépins de raisin,,900.0,100.0,11.4,0.0,0.0,0.0,0.0,0.013,fc39394d-30f0-4378-b37c-387f9a2bfed0,
c8da91f2-5e98-43a8-998c-510e2cf8ce61,,Huile de son de riz,,900.0,100.0,19.7,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"2b1d8446-8d2e-4cca-8137-554ec02096c3",,Huile de tournesol,,901.0,100.0,11.1,0.0,0.0,0.0,0.5,0.025,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"16d55b58-ff20-4ab0-865b-2b1fbcf43eab",,Huile combinée (mélange d'huiles),,896.0,99.5,10.3,0.0,0.0,0.0,0.0,0.011,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f54e9cda-5614-4e35-9f24-0d186baaf51f,,"Huile combinée, mélange d'huile d'olive et de graines",,900.0,100.0,12.1,0.0,0.0,0.0,0.0,0.0,fc39394d-30f0-4378-b37c-387f9a2bfed0,
e234d6b7-c92f-4542-9cde-3faea07a4794,,"Soupe à l'oignon, préemballée à réchauffer",,40.4,1.4,0.55,4.93,1.5,1.34,1.35,0.79,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"99cd897c-dc0f-4683-bed4-c7bd2aa90466",,"Lait à 1,2% de matière grasse, UHT, enrichi en plusieurs vitamines",,44.1,1.25,0.81,4.79,4.5,0.0,3.31,0.088,fc39394d-30f0-4378-b37c-387f9a2bfed0,
bef2bb71-da0a-465c-8438-9ed235a13bc0,,"Lait, teneur en matière grasse inconnue, UHT (aliment moyen)",,47.3,1.59,1.06,4.82,4.62,0.0,3.32,0.092,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"7396bc54-6032-4ead-a2c3-f14f33e23f8d",,"Lait demi-écrémé, UHT",,47.0,1.55,1.04,4.83,4.66,0.0,3.31,0.09,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"71619ffb-f6f2-4e7b-b15a-0facc122b9c7",,"Lait demi-écrémé, pasteurisé",,46.4,1.54,1.06,4.9,4.81,0.0,3.13,0.078,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"8ccc1958-253e-4545-9ae9-2a345bbe5c4a",,"Lait écrémé, UHT",,33.4,0.06,0.03,4.64,4.64,0.0,3.44,0.098,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"4a9dc941-4906-414f-afb6-f61dd544affe",,"Lait écrémé, pasteurisé",,34.5,0.19,0.11,4.99,4.93,0.0,3.21,0.11,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"252928a7-7107-4b04-8961-5ac591079cc7",,Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure) à teneur réduite en lactose,,44.4,1.29,0.86,4.69,4.66,0.0,3.38,0.088,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"29fe19fe-dad2-4b62-83d7-50f57324ceee",,"Lait de chèvre, entier, UHT",,56.1,2.83,1.8,4.35,4.35,0.0,3.33,0.13,fc39394d-30f0-4378-b37c-387f9a2bfed0,
fe59e798-631f-44cb-b823-f4b6e0f551db,,"Lait de chèvre, demi-écrémé, UHT",,45.8,1.57,1.06,4.13,4.13,0.0,3.69,0.15,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"3306aeb4-d6f4-4eda-96be-d69c88b01344",,"Lait de chèvre, entier, cru",,57.4,3.2,2.16,4.01,4.01,0.0,3.15,0.091,fc39394d-30f0-4378-b37c-387f9a2bfed0,
bb142b2f-42b2-471d-935f-1e125696cd23,,"Lait de brebis, entier",,103.0,6.97,4.8,4.5,4.5,0.0,5.56,0.11,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"24e81d73-c776-4562-8b37-cb2559f57c9c",,"Lait en poudre, entier",,499.0,26.8,17.3,37.5,37.5,0.0,26.9,0.9,fc39394d-30f0-4378-b37c-387f9a2bfed0,
b4685523-d2c5-4dc9-91e1-3db6ad52f915,,"Lait concentré non sucré, entier",,122.0,5.9,3.96,9.91,9.47,3.0,6.31,0.24,fc39394d-30f0-4378-b37c-387f9a2bfed0,
b2ef4b04-4efe-42c5-80f4-d5109bc89186,,"Lait concentré sucré, entier",,323.0,7.87,5.17,55.6,55.6,0.0,7.54,0.21,fc39394d-30f0-4378-b37c-387f9a2bfed0,
cc79673f-5b5a-48aa-b5a8-bd710f1807ca,,"Lait en poudre, demi-écrémé",,459.0,17.5,11.6,43.4,43.4,0.0,30.8,0.78,fc39394d-30f0-4378-b37c-387f9a2bfed0,
"31dd2267-9daf-40b0-b037-812cb567244c",,"Lait en poudre, écrémé",,361.0,0.7,0.34,54.0,53.1,0.0,34.6,1.21,fc39394d-30f0-4378-b37c-387f9a2bfed0,
b5d0d036-50e3-4e87-8a4e-a1a54b93ae53,,"Lait de jument, entier",,50.0,1.73,0.82,6.18,,0.0,2.36,0.05,fc39394d-30f0-4378-b37c-387f9a2bfed0,
f3cc0484-0dec-46b8-9178-4e50cc132f4a,,Estragon,Hello Fresh,44.0,0.0,0.6,4.1,1.2,6.2,3.8,0.025,"4e427164-c134-4753-bd5b-e9ea22e67245",b40dd8c3-551e-46e9-af7d-9e0f0e318e9a
"1d718e9b-9fbc-46a0-a446-0afb458a8ade",,Estragon,Hello Fresh,44.0,0.0,0.6,4.1,1.2,6.2,3.8,0.025,"4e427164-c134-4753-bd5b-e9ea22e67245","34d638e6-673f-48eb-8774-ac3090196f64"
d35b8a80-4b5c-4067-8e11-dc3763ff0d48,,Estragon,Hello Fresh,44.0,0.0,0.6,4.1,1.2,6.2,3.8,0.025,"4e427164-c134-4753-bd5b-e9ea22e67245",bed2897a-8669-403c-a8b6-577a4feea3cf
"5e958212-f23d-406f-ac0b-e5ba4f396d36",,Estragon et cerfeuil,Hello Fresh,123.0,5.84,1.34,0.0,0.0,0.0,17.7,0.12,"4e427164-c134-4753-bd5b-e9ea22e67245","54158904-0c12-4261-b024-0d7c524c68ee"
"525d6866-90a2-4c0d-8a47-8fe8388f5812",,Estragon et cerfeuil frais,Hello Fresh,39.9,0.6,0.22,3.63,0.6,2.55,3.72,0.038,"4e427164-c134-4753-bd5b-e9ea22e67245","08f78eab-8a5d-480a-998f-e656967560dd"
